TicketID,Date,CustomerID,Priority,Category,ResolutionHours
2687,2024-02-01,1215,Low,How-to,54.4
2688,2025-06-21,1231,Medium,Bug,13.6
2689,2025-09-25,1142,Low,How-to,37.7
2690,2024-02-18,1050,Low,Account,39.2
2691,2025-07-11,1248,High,Outage,8.0
2692,2025-03-04,1018,Low,Billing,20.5
2693,2025-07-09,1108,Low,How-to,32.3
2694,2024-06-15,1262,High,How-to,30.2
2695,2024-07-19,1093,Medium,Bug,4.5
2696,2024-03-23,1220,High,How-to,6.5
2697,2025-07-28,1269,Medium,Billing,29.6
2698,2024-09-14,1069,Low,Billing,14.1
2699,2024-08-29,1059,Medium,Bug,7.7
2700,2025-09-23,1142,Medium,How-to,20.9
2701,2024-08-21,1285,Medium,Bug,17.0
2702,2024-09-06,1178,Medium,Billing,25.2
2703,2024-12-27,1094,Medium,Bug,10.8
2704,2024-06-23,1268,Medium,Billing,7.7
2705,2024-02-13,1200,Medium,How-to,14.6
2706,2024-03-11,1180,Low,How-to,2.8
2707,2024-02-03,1065,Medium,Bug,9.9
2708,2025-10-19,1258,Low,Account,6.9
2709,2025-08-21,1227,Medium,How-to,6.1
2710,2026-01-06,1027,Low,Bug,9.5
2711,2025-09-19,1166,High,Outage,19.7
2712,2026-02-04,1061,Low,Outage,29.1
2713,2025-01-20,1167,Low,Outage,8.0
2714,2025-10-20,1017,Medium,Bug,17.8
2715,2025-03-13,1126,Low,How-to,14.9
2716,2024-11-27,1212,Critical,How-to,6.1
2717,2025-03-23,1178,Low,How-to,5.3
2718,2024-04-04,1273,Critical,Bug,2.3
2719,2024-01-25,1235,Low,How-to,22.6
2720,2024-06-24,1058,Medium,Account,24.4
2721,2024-09-12,1283,High,How-to,26.2
2722,2025-11-20,1001,Low,How-to,6.9
2723,2025-09-27,1252,Low,Account,35.7
2724,2026-02-16,1280,Medium,Bug,17.3
2725,2025-07-03,1071,High,How-to,22.2
2726,2024-06-05,1181,Medium,Bug,29.4
2727,2024-09-16,1118,Low,Account,10.9
2728,2026-01-17,1084,Low,Billing,2.0
2729,2024-02-11,1097,High,How-to,7.7
2730,2025-06-02,1016,Low,Bug,24.3
2731,2024-04-23,1123,Low,Billing,9.4
2732,2024-10-17,1139,High,How-to,4.5
2733,2024-01-25,1020,Medium,Bug,21.5
2734,2025-06-11,1165,Medium,Outage,16.8
2735,2025-05-06,1139,Low,Account,12.1
2736,2025-05-20,1121,Medium,How-to,9.6
2737,2025-06-10,1039,Low,Bug,17.6
2738,2024-12-26,1066,Medium,How-to,19.2
2739,2025-08-06,1102,Medium,Account,19.8
2740,2024-06-17,1144,Low,Billing,17.7
2741,2024-01-19,1246,High,How-to,35.1
2742,2024-02-25,1028,Low,Account,17.0
2743,2024-03-05,1154,High,Outage,7.2
2744,2024-12-01,1123,Medium,How-to,7.9
2745,2024-08-24,1282,Medium,How-to,29.5
2746,2025-01-27,1003,High,Account,7.4
2747,2026-01-12,1178,Critical,Bug,9.8
2748,2025-06-17,1172,Low,Outage,17.2
2749,2026-01-28,1012,Low,How-to,27.0
2750,2024-05-19,1245,Medium,Account,12.3
2751,2025-04-19,1144,Critical,Bug,12.3
2752,2025-04-14,1052,Low,Billing,6.9
2753,2024-11-25,1297,Low,How-to,11.8
2754,2024-11-20,1178,Low,Bug,12.3
2755,2024-03-08,1036,Critical,Billing,4.7
2756,2024-05-12,1181,Low,Bug,17.5
2757,2026-01-30,1253,Medium,Bug,4.3
2758,2024-11-10,1133,Medium,Billing,11.2
2759,2024-07-16,1084,Low,Bug,15.7
2760,2025-10-11,1172,Low,How-to,1.5
2761,2024-01-22,1256,Medium,How-to,18.7
2762,2025-04-21,1094,Low,How-to,7.8
2763,2024-05-13,1048,Low,How-to,14.9
2764,2025-02-26,1054,Low,Bug,10.4
2765,2025-07-02,1044,Low,Billing,1.1
2766,2025-12-17,1212,Low,Account,8.4
2767,2025-03-31,1070,Low,Bug,5.7
2768,2025-04-12,1176,Low,How-to,28.2
2769,2024-04-17,1225,Low,Billing,16.6
2770,2025-05-14,1234,Medium,How-to,14.3
2771,2026-01-15,1097,Critical,How-to,5.6
2772,2025-04-15,1013,Low,How-to,8.8
2773,2024-09-05,1205,Medium,How-to,22.8
2774,2024-03-01,1233,Low,Account,26.6
2775,2024-12-10,1142,Low,Outage,3.0
2776,2024-04-29,1034,Low,Outage,4.2
2777,2024-04-19,1167,Medium,Bug,1.9
2778,2024-11-01,1187,Medium,Account,19.5
2779,2025-02-20,1141,Low,Billing,17.5
2780,2024-05-26,1228,High,Account,4.2
2781,2024-03-10,1294,Low,How-to,17.0
2782,2025-04-17,1170,Low,Billing,8.4
2783,2025-06-06,1143,Low,Billing,11.3
2784,2025-01-09,1003,Low,Billing,6.2
2785,2025-07-06,1005,Low,Outage,2.7
2786,2024-10-21,1088,Critical,How-to,10.5
2787,2025-04-29,1226,Critical,How-to,15.6
2788,2024-08-02,1287,Low,How-to,1.7
2789,2024-08-05,1119,Medium,Bug,10.2
2790,2026-01-27,1277,Low,How-to,12.8
2791,2025-04-29,1298,Medium,Billing,11.3
2792,2024-09-03,1208,Low,Account,10.5
2793,2024-04-26,1104,Low,How-to,20.6
2794,2024-11-13,1109,Low,Billing,8.2
2795,2026-02-06,1145,Medium,How-to,34.4
2796,2025-06-04,1276,Low,How-to,22.4
2797,2024-01-18,1182,Low,How-to,8.7
2798,2024-04-06,1109,Medium,Billing,8.6
2799,2025-01-07,1068,Medium,Outage,16.4
2800,2025-07-30,1073,Low,How-to,10.2
2801,2024-10-09,1046,Low,Account,4.2
2802,2025-06-22,1160,Medium,Billing,6.4
2803,2024-09-10,1267,High,Account,15.4
2804,2024-04-17,1041,Medium,Bug,3.8
2805,2024-09-12,1206,Low,How-to,14.6
2806,2024-03-22,1206,Low,Billing,3.5
2807,2024-06-20,1030,Low,How-to,2.3
2808,2024-07-08,1138,High,Account,29.7
2809,2026-02-21,1004,Low,Bug,10.7
2810,2025-02-14,1106,Medium,How-to,8.7
2811,2025-01-26,1005,Low,Bug,26.0
2812,2025-06-07,1269,Low,Outage,4.0
2813,2024-11-29,1095,Low,Outage,15.1
2814,2024-04-10,1181,Medium,How-to,21.6
2815,2025-04-20,1249,Medium,How-to,33.6
2816,2025-04-12,1189,High,Outage,2.9
2817,2024-01-18,1202,High,Account,18.0
2818,2025-12-25,1245,Medium,Bug,6.3
2819,2025-11-11,1038,Critical,Outage,6.9
2820,2025-10-09,1255,Low,How-to,12.5
2821,2025-07-29,1105,Medium,Billing,10.6
2822,2025-01-16,1274,Medium,Billing,8.8
2823,2025-12-30,1261,Low,Billing,9.7
2824,2025-01-22,1041,Low,How-to,16.4
2825,2025-09-22,1235,Medium,Outage,16.7
2826,2025-06-08,1178,High,Account,13.0
2827,2025-06-05,1262,Low,How-to,16.9
2828,2024-09-13,1001,Medium,Billing,39.1
2829,2025-10-29,1298,High,Account,14.4
2830,2025-04-25,1148,Medium,Outage,25.9
2831,2025-04-15,1190,High,How-to,1.6
2832,2024-01-21,1022,Low,Account,4.6
2833,2024-12-07,1046,Medium,Account,23.7
2834,2024-03-20,1044,Medium,Bug,11.7
2835,2024-06-09,1208,Low,Outage,11.9
2836,2025-02-27,1294,Medium,How-to,6.4
2837,2025-08-09,1201,Low,Bug,6.9
2838,2025-01-03,1196,Low,Outage,19.3
2839,2024-02-08,1290,Medium,How-to,11.0
2840,2025-01-17,1060,Low,Bug,11.7
2841,2024-08-14,1097,Medium,Billing,13.0
2842,2024-10-31,1111,Medium,Account,9.7
2843,2025-01-09,1204,Low,Outage,16.8
2844,2025-12-12,1154,High,Bug,10.6
2845,2024-11-16,1277,High,Bug,12.6
2846,2025-02-02,1280,High,Outage,18.9
2847,2026-02-01,1198,Low,Account,5.7
2848,2024-03-13,1208,Medium,How-to,12.7
2849,2025-04-24,1113,Critical,Account,8.8
2850,2024-03-20,1005,Medium,How-to,25.3
2851,2024-12-10,1236,Low,Account,14.1
2852,2025-06-14,1151,Low,How-to,4.8
2853,2025-09-16,1025,Medium,Billing,12.7
2854,2025-12-29,1262,High,How-to,17.4
2855,2025-08-29,1213,High,How-to,11.2
2856,2024-10-30,1249,Low,How-to,8.7
2857,2024-01-27,1279,Low,Bug,7.0
2858,2025-03-12,1088,Medium,Billing,6.1
2859,2025-11-10,1058,Medium,Billing,9.9
2860,2024-03-25,1207,High,Account,12.6
2861,2024-06-17,1083,Medium,Outage,13.9
2862,2025-03-17,1167,Low,How-to,12.6
2863,2024-06-21,1033,Low,Billing,8.4
2864,2025-03-22,1027,Medium,Outage,17.8
2865,2024-08-22,1203,High,How-to,4.0
2866,2024-07-17,1210,Low,Bug,22.7
2867,2025-07-18,1163,High,How-to,6.1
2868,2024-12-21,1189,Medium,Account,13.3
2869,2024-08-31,1025,Medium,Outage,8.0
2870,2025-01-21,1247,Low,Outage,4.8
2871,2025-03-28,1255,Low,Account,13.0
2872,2024-10-21,1244,Low,Account,29.2
2873,2026-01-22,1117,Low,Bug,13.0
2874,2025-01-10,1035,Critical,Bug,5.9
2875,2025-01-28,1008,Low,How-to,7.3
2876,2024-08-13,1005,Medium,How-to,4.5
2877,2025-02-15,1080,Critical,Bug,36.1
2878,2025-07-18,1093,Medium,Bug,16.9
2879,2024-04-15,1168,Medium,Account,8.1
2880,2026-01-06,1185,Low,Outage,18.8
2881,2024-11-12,1299,Medium,Bug,32.8
2882,2025-05-20,1165,Low,Billing,40.9
2883,2024-06-13,1043,Low,Bug,11.1
2884,2026-01-29,1142,Medium,Bug,15.2
2885,2025-05-19,1210,Medium,Account,10.5
2886,2025-11-22,1028,Low,How-to,10.6
2887,2024-01-02,1055,Low,Account,6.9
2888,2024-05-22,1060,High,Bug,4.7
2889,2025-05-12,1272,Medium,How-to,8.3
2890,2024-03-26,1095,Medium,Outage,17.2
2891,2024-04-18,1143,Low,Bug,22.9
2892,2024-05-08,1000,Low,How-to,2.5
2893,2024-06-07,1079,Low,Account,8.8
2894,2025-05-19,1056,Medium,Account,1.8
2895,2025-06-12,1224,Low,Bug,11.5
2896,2025-01-26,1154,Medium,Outage,8.4
2897,2025-03-13,1115,Medium,How-to,4.5
2898,2026-01-22,1261,Medium,Account,12.4
2899,2024-04-17,1117,Medium,Billing,20.5
2900,2024-02-18,1217,Medium,Billing,8.9
2901,2025-08-04,1047,Medium,Billing,21.5
2902,2024-08-09,1280,Low,Bug,14.8
2903,2024-06-08,1235,Low,Bug,16.0
2904,2024-08-15,1047,Low,Billing,9.5
2905,2024-10-27,1118,High,How-to,24.5
2906,2025-02-01,1012,Medium,Outage,8.4
2907,2024-12-04,1203,Medium,How-to,5.7
2908,2024-08-19,1065,High,Account,5.6
2909,2025-06-19,1235,Low,How-to,9.3
2910,2024-12-25,1005,Low,How-to,17.9
2911,2024-02-04,1146,Medium,Bug,42.4
2912,2024-06-15,1090,Critical,Bug,2.8
2913,2024-11-10,1291,Low,Bug,21.2
2914,2024-07-01,1196,Low,Outage,26.4
2915,2024-03-24,1198,Low,Billing,1.0
2916,2024-10-10,1239,Low,Outage,34.2
2917,2024-04-18,1140,High,How-to,17.9
2918,2024-12-09,1210,Low,Outage,4.4
2919,2024-02-25,1014,Low,Bug,20.3
2920,2024-05-09,1275,Low,How-to,19.0
2921,2024-06-18,1085,High,Account,4.5
2922,2024-01-04,1061,High,How-to,15.0
2923,2025-08-18,1294,Low,Outage,24.0
2924,2025-07-11,1269,Medium,Bug,7.7
2925,2024-03-18,1239,Low,How-to,11.8
2926,2025-09-30,1013,Low,Billing,40.0
2927,2025-07-03,1280,Low,How-to,15.5
2928,2024-05-18,1131,High,How-to,17.4
2929,2024-02-01,1216,Critical,How-to,13.1
2930,2025-07-30,1048,Medium,How-to,20.3
2931,2025-04-24,1170,Low,Billing,7.6
2932,2025-08-08,1008,High,Bug,36.7
2933,2024-11-27,1101,Low,How-to,7.1
2934,2025-01-23,1113,Medium,Billing,8.1
2935,2024-12-05,1257,Low,Account,8.8
2936,2025-11-05,1275,Medium,Bug,2.4
2937,2026-01-22,1110,Low,Billing,5.5
2938,2025-07-16,1073,Medium,Bug,21.0
2939,2024-05-29,1014,Low,How-to,0.9
2940,2024-05-12,1124,Low,How-to,15.2
2941,2025-12-06,1091,High,Billing,20.6
2942,2025-05-24,1225,Medium,Outage,15.7
2943,2025-06-06,1057,Low,Account,18.7
2944,2025-08-04,1240,Low,Account,21.8
2945,2025-04-20,1179,Medium,Bug,4.8
2946,2025-11-18,1006,High,Billing,14.7
2947,2025-01-25,1032,Low,Account,26.0
2948,2025-12-27,1020,Low,How-to,4.6
2949,2024-01-24,1233,Low,How-to,42.6
2950,2026-01-06,1091,Medium,Bug,11.5
2951,2026-01-22,1161,Low,Outage,26.1
2952,2025-05-23,1015,Low,Outage,31.8
2953,2025-01-01,1096,Low,How-to,16.4
2954,2025-08-25,1046,Medium,Billing,11.5
2955,2026-02-09,1146,Low,Outage,5.4
2956,2025-03-11,1205,Low,Outage,5.5
2957,2025-10-17,1222,Low,How-to,19.0
2958,2025-01-17,1218,Medium,Account,6.6
2959,2025-07-01,1223,Medium,Account,27.8
2960,2024-06-09,1104,Low,Outage,7.7
2961,2025-12-08,1104,Medium,Bug,11.4
2962,2024-08-07,1181,High,Outage,22.9
2963,2024-03-14,1027,Medium,Account,2.4
2964,2025-09-21,1028,Low,How-to,32.1
2965,2025-10-16,1201,High,Bug,23.6
2966,2024-03-21,1102,Low,Bug,10.0
2967,2024-04-04,1228,Medium,Bug,17.3
2968,2024-07-31,1068,Low,How-to,14.6
2969,2025-01-31,1133,Low,Billing,11.9
2970,2025-04-19,1182,Low,Bug,3.9
2971,2024-08-31,1216,Low,Outage,11.5
2972,2025-06-05,1291,Low,Bug,13.1
2973,2025-02-26,1262,Medium,How-to,30.9
2974,2025-12-26,1017,Medium,Billing,10.7
2975,2024-01-12,1150,High,Outage,33.1
2976,2024-06-07,1027,Medium,How-to,12.1
2977,2024-12-20,1133,Low,Billing,19.5
2978,2025-05-31,1200,Low,Billing,2.3
2979,2024-09-23,1161,Medium,Bug,3.4
2980,2024-06-23,1291,Critical,How-to,18.0
2981,2025-04-25,1297,Medium,Bug,19.8
2982,2025-02-05,1048,Medium,Bug,12.6
2983,2024-02-23,1019,Low,How-to,20.0
2984,2025-11-06,1064,Low,Billing,10.7
2985,2025-09-20,1144,Medium,Outage,9.1
2986,2024-09-04,1237,High,Bug,25.8
2987,2026-01-05,1219,High,Account,5.5
2988,2024-06-12,1270,Low,Account,3.4
2989,2025-06-06,1248,Low,Billing,2.8
2990,2025-08-12,1112,High,Bug,8.0
2991,2025-09-22,1166,Medium,Billing,13.0
2992,2024-10-18,1114,Medium,Billing,13.9
2993,2025-10-06,1108,Low,Bug,15.0
2994,2025-07-26,1297,Low,Account,41.1
2995,2025-11-25,1000,Low,How-to,5.6
2996,2025-06-28,1071,High,Bug,14.0
2997,2025-10-16,1192,High,Billing,2.9
2998,2024-04-07,1100,Low,Account,2.3
2999,2024-01-24,1004,Low,How-to,16.6
3000,2025-01-16,1200,High,Bug,12.7
3001,2024-06-13,1147,High,Bug,11.2
3002,2025-11-11,1202,Critical,Account,11.0
3003,2025-08-08,1182,Medium,Bug,5.0
3004,2024-07-15,1123,Low,Billing,10.8
3005,2025-01-19,1055,High,Account,33.5
3006,2024-12-29,1201,Medium,Outage,8.0
3007,2026-02-06,1075,Low,Billing,8.1
3008,2024-11-16,1123,High,Bug,40.6
3009,2024-04-15,1284,Low,Billing,7.0
3010,2025-07-13,1094,Low,How-to,7.4
3011,2025-03-06,1117,High,Account,24.6
3012,2026-01-05,1019,Medium,How-to,8.8
3013,2026-01-25,1113,Low,How-to,5.2
3014,2025-02-08,1181,Medium,Billing,7.3
3015,2024-12-12,1163,Low,Account,16.1
3016,2024-07-07,1272,High,How-to,21.9
3017,2024-04-15,1005,Low,Outage,10.2
3018,2025-04-21,1053,Low,Billing,11.2
3019,2024-02-21,1226,Low,Account,26.8
3020,2025-07-11,1057,Medium,Billing,8.1
3021,2024-02-12,1015,High,Bug,14.0
3022,2024-07-26,1118,Medium,How-to,27.7
3023,2024-07-30,1125,Low,Bug,26.1
3024,2026-01-05,1201,Medium,Outage,31.8
3025,2024-05-11,1011,Low,How-to,8.7
3026,2025-08-11,1130,Medium,How-to,9.0
3027,2024-11-04,1206,Medium,Billing,11.6
3028,2024-03-23,1137,Medium,Bug,15.3
3029,2025-06-29,1076,Medium,Bug,13.6
3030,2024-04-15,1006,High,How-to,31.1
3031,2025-11-09,1098,Medium,Outage,12.9
3032,2025-04-01,1279,Medium,Billing,2.6
3033,2024-11-12,1229,Medium,Account,9.5
3034,2024-06-27,1183,Low,Bug,24.2
3035,2026-01-10,1217,Low,How-to,17.9
3036,2025-01-08,1015,Medium,Account,11.4
3037,2024-02-18,1209,Low,How-to,7.0
3038,2024-04-25,1098,Medium,Account,13.1
3039,2024-08-31,1173,High,Account,21.9
3040,2026-01-21,1170,Low,Bug,29.2
3041,2024-08-07,1103,High,Outage,34.8
3042,2025-07-27,1266,Low,Account,6.4
3043,2025-09-10,1135,Low,Bug,16.8
3044,2024-01-25,1079,Low,Bug,9.7
3045,2025-04-27,1239,Low,How-to,22.9
3046,2025-10-16,1234,Low,Account,19.2
3047,2024-11-26,1230,Medium,Billing,5.5
3048,2024-02-02,1182,Medium,Bug,8.4
3049,2025-12-07,1006,Medium,How-to,9.3
3050,2024-12-30,1235,Medium,Account,13.6
3051,2025-10-01,1252,Medium,Bug,14.2
3052,2025-05-21,1076,Low,Bug,4.5
3053,2026-02-21,1103,Medium,How-to,6.0
3054,2025-10-20,1225,High,Outage,21.2
3055,2025-06-20,1252,Low,How-to,29.5
3056,2024-01-30,1075,Medium,How-to,17.2
3057,2024-05-24,1160,Low,Account,34.6
3058,2024-08-17,1230,Low,Billing,2.8
3059,2025-05-01,1238,Low,Outage,12.5
3060,2025-04-18,1173,Low,Bug,2.5
3061,2025-10-25,1105,Low,Billing,4.4
3062,2024-03-12,1183,Low,Billing,8.3
3063,2025-11-02,1239,Low,Bug,25.1
3064,2024-04-14,1256,Low,Bug,6.6
3065,2025-03-23,1111,High,Account,31.8
3066,2024-10-27,1264,Medium,How-to,3.0
3067,2024-10-20,1177,High,Billing,8.5
3068,2024-04-29,1065,High,Billing,7.1
3069,2024-07-18,1114,High,Bug,16.3
3070,2024-06-02,1142,Medium,Bug,7.5
3071,2024-09-19,1174,Low,Outage,4.2
3072,2024-06-18,1252,High,Billing,3.2
3073,2024-10-10,1182,Low,Bug,27.0
3074,2025-05-26,1199,Low,Bug,6.6
3075,2024-10-22,1091,Low,How-to,13.2
3076,2025-01-17,1176,Low,How-to,17.3
3077,2025-09-11,1259,Low,How-to,12.2
3078,2025-04-08,1021,High,How-to,10.2
3079,2025-04-30,1240,Low,How-to,17.0
3080,2024-06-11,1253,High,Billing,46.7
3081,2025-09-10,1060,Medium,Billing,2.3
3082,2026-01-09,1033,Low,Billing,7.4
3083,2026-01-30,1267,Critical,Account,2.4
3084,2024-10-29,1129,Medium,Bug,11.8
3085,2024-02-06,1204,Medium,Account,14.4
3086,2025-10-25,1062,Critical,Bug,4.8
3087,2026-01-11,1260,Low,How-to,13.6
3088,2024-09-20,1240,Low,Bug,6.7
3089,2025-11-23,1074,High,Bug,10.5
3090,2025-06-14,1249,High,How-to,33.0
3091,2026-01-15,1295,Medium,Bug,6.6
3092,2025-05-22,1227,Low,How-to,16.5
3093,2025-03-03,1199,Low,Bug,13.0
3094,2024-07-22,1077,Medium,How-to,9.3
3095,2025-12-06,1295,Low,Bug,5.3
3096,2025-10-01,1236,Low,How-to,0.9
3097,2024-10-17,1083,Critical,How-to,6.3
3098,2024-06-18,1163,Critical,Bug,13.4
3099,2026-01-03,1142,Medium,How-to,8.1
3100,2024-01-04,1239,Medium,Outage,16.5
3101,2026-01-25,1277,Medium,Account,13.1
3102,2025-04-26,1071,Low,Billing,18.7
3103,2024-03-15,1215,Medium,How-to,6.9
3104,2025-03-05,1082,High,How-to,11.2
3105,2024-06-13,1202,Low,How-to,16.6
3106,2025-08-20,1080,Low,Bug,0.9
3107,2025-12-25,1049,Medium,Account,14.5
3108,2024-03-11,1245,Low,Bug,12.0
3109,2025-09-29,1236,Medium,How-to,16.1
3110,2025-08-17,1162,High,How-to,6.0
3111,2026-02-08,1250,Low,How-to,9.3
3112,2025-11-24,1114,High,Bug,50.7
3113,2024-03-05,1270,Low,Bug,25.7
3114,2024-12-05,1087,Low,How-to,22.1
3115,2025-06-29,1214,Low,How-to,13.1
3116,2025-03-18,1155,Low,Account,30.0
3117,2025-12-12,1139,Low,How-to,11.2
3118,2024-10-14,1168,High,Billing,20.5
3119,2024-04-09,1099,Low,How-to,7.3
3120,2024-12-07,1195,Low,How-to,12.2
3121,2025-09-26,1211,Medium,Bug,5.7
3122,2024-05-13,1054,Low,Bug,2.6
3123,2024-10-17,1061,Low,Bug,43.6
3124,2025-01-05,1249,Low,Account,1.9
3125,2024-11-09,1081,High,Bug,10.6
3126,2024-06-27,1027,High,Billing,24.0
3127,2025-11-24,1016,Medium,Bug,23.2
3128,2025-06-24,1228,Medium,Bug,14.9
3129,2024-03-14,1254,Low,How-to,17.6
3130,2024-01-09,1213,Low,Bug,16.3
3131,2024-11-10,1125,High,Billing,7.1
3132,2026-02-15,1167,Critical,Account,44.6
3133,2025-01-13,1199,Medium,How-to,10.9
3134,2024-07-26,1033,Medium,Account,6.1
3135,2025-12-26,1210,Low,Account,21.6
3136,2024-02-15,1163,Low,Billing,13.5
3137,2024-09-10,1268,Medium,How-to,16.2
3138,2025-02-24,1032,Low,Bug,4.2
3139,2025-05-25,1101,Low,Bug,39.5
3140,2025-11-06,1064,Low,Outage,25.8
3141,2025-03-04,1206,Low,How-to,6.9
3142,2025-10-31,1144,High,Billing,14.4
3143,2024-12-28,1036,Medium,Outage,28.6
3144,2024-01-07,1281,Low,Account,6.9
3145,2024-07-05,1196,Low,Bug,6.5
3146,2024-11-02,1017,High,How-to,22.8
3147,2024-10-07,1201,Low,How-to,12.2
3148,2025-04-27,1018,Low,How-to,17.0
3149,2024-03-15,1181,High,Bug,11.3
3150,2024-07-03,1062,Medium,How-to,18.1
3151,2025-09-16,1236,Medium,How-to,24.5
3152,2024-06-11,1265,High,Account,24.2
3153,2025-04-20,1214,Low,How-to,15.5
3154,2024-09-21,1058,Low,Outage,8.6
3155,2024-11-07,1198,Medium,Billing,17.2
3156,2024-07-12,1227,Low,Billing,15.6
3157,2024-03-04,1086,Medium,How-to,3.5
3158,2025-05-10,1009,Low,Billing,11.6
3159,2025-01-11,1233,Medium,Bug,5.2
3160,2025-07-22,1263,Low,How-to,12.7
3161,2024-02-10,1067,Medium,How-to,30.0
3162,2024-04-16,1177,Medium,Account,15.4
3163,2025-03-03,1142,Low,How-to,16.5
3164,2024-10-05,1222,Low,Outage,12.5
3165,2024-03-24,1096,Low,How-to,14.6
3166,2024-04-15,1223,Low,Outage,11.7
3167,2024-05-11,1230,Low,How-to,16.0
3168,2024-08-24,1292,Low,Account,9.6
3169,2024-04-04,1080,Medium,How-to,11.3
3170,2025-11-05,1192,Low,How-to,5.0
3171,2025-07-13,1125,Medium,Bug,6.3
3172,2026-01-05,1290,Low,How-to,25.4
3173,2024-12-07,1233,Low,Account,8.1
3174,2024-05-22,1021,Low,Billing,11.5
3175,2025-07-14,1287,Low,Billing,7.5
3176,2024-09-28,1211,High,How-to,9.6
3177,2024-04-18,1278,Low,How-to,4.8
3178,2025-10-10,1182,Medium,Bug,24.2
3179,2024-08-02,1045,High,Bug,22.2
3180,2025-10-19,1284,Medium,Bug,16.4
3181,2026-01-17,1293,Low,How-to,35.9
3182,2024-01-22,1237,Critical,Outage,8.1
3183,2025-07-11,1110,Medium,Billing,12.9
3184,2024-05-16,1120,Medium,Account,13.0
3185,2024-02-24,1010,Medium,Bug,15.0
3186,2024-05-27,1218,Low,Billing,11.9
3187,2024-07-14,1163,Medium,Billing,33.9
3188,2025-07-09,1115,Medium,Outage,12.6
3189,2024-03-27,1098,Low,Bug,29.5
3190,2025-09-11,1105,High,Outage,20.9
3191,2024-03-10,1176,Low,Bug,11.4
3192,2025-12-13,1223,Low,Billing,4.9
3193,2025-11-19,1226,Critical,Billing,4.5
3194,2025-01-31,1271,Low,Account,19.0
3195,2024-12-24,1190,Medium,Outage,11.7
3196,2025-02-06,1295,Medium,Bug,8.4
3197,2024-09-24,1082,Low,How-to,3.9
3198,2026-02-02,1219,Low,Outage,14.5
3199,2024-02-10,1012,Low,Billing,12.1
3200,2025-03-02,1195,Low,Account,25.2
3201,2024-06-16,1115,Medium,How-to,4.9
3202,2024-02-21,1001,Low,Outage,37.1
3203,2024-02-04,1274,Low,How-to,6.2
3204,2025-09-10,1039,Low,How-to,17.8
3205,2024-09-07,1114,Medium,Outage,14.3
3206,2025-10-05,1291,Low,Bug,31.6
3207,2024-01-04,1121,High,How-to,7.6
3208,2026-01-31,1007,Medium,Outage,6.0
3209,2024-01-10,1127,Medium,Account,13.5
3210,2024-08-31,1152,Low,Outage,12.1
3211,2026-02-20,1257,Low,How-to,6.9
3212,2025-02-09,1025,Low,Account,6.9
3213,2025-11-19,1048,Low,Account,15.7
3214,2024-12-21,1103,Medium,How-to,22.7
3215,2024-04-22,1234,Low,Billing,17.1
3216,2025-06-11,1169,High,Billing,11.6
3217,2025-05-04,1113,Medium,Outage,7.4
3218,2025-09-30,1151,High,Bug,7.5
3219,2025-08-26,1257,Low,Bug,8.1
3220,2025-03-01,1245,Medium,How-to,12.9
3221,2025-03-04,1029,High,Bug,12.0
3222,2024-12-23,1111,Low,How-to,21.4
3223,2024-04-28,1260,Low,Bug,42.5
3224,2024-11-02,1261,Medium,Bug,4.1
3225,2024-06-08,1122,Medium,How-to,6.6
3226,2024-11-13,1203,Low,Bug,14.2
3227,2024-07-27,1068,Medium,Outage,18.2
3228,2024-06-04,1195,Low,How-to,28.3
3229,2025-09-11,1078,Low,How-to,16.9
3230,2025-09-17,1164,High,How-to,9.3
3231,2025-09-28,1192,Low,Bug,11.3
3232,2025-10-21,1112,Medium,Billing,15.3
3233,2026-01-14,1060,Medium,Bug,39.9
3234,2024-05-11,1036,Low,How-to,26.9
3235,2025-10-03,1113,Low,Outage,11.7
3236,2024-06-07,1267,Low,Bug,20.5
3237,2025-10-03,1154,Medium,How-to,5.4
3238,2025-08-24,1278,Low,Bug,12.1
3239,2024-02-10,1101,High,Account,7.4
3240,2024-06-10,1241,Low,How-to,48.6
3241,2026-02-01,1058,Low,Billing,6.4
3242,2024-03-25,1033,Low,Account,34.5
3243,2025-10-07,1209,High,How-to,8.0
3244,2024-12-29,1125,Medium,Bug,22.6
3245,2024-01-19,1108,Medium,How-to,16.2
3246,2024-07-10,1047,Low,Outage,11.0
3247,2025-05-20,1199,Low,Bug,4.1
3248,2025-07-28,1082,Medium,Account,7.9
3249,2025-05-22,1090,Medium,Outage,35.5
3250,2024-11-08,1276,Low,How-to,20.3
3251,2025-10-08,1031,Medium,Billing,11.0
3252,2025-02-25,1240,Low,How-to,17.3
3253,2025-05-30,1056,Low,Outage,20.2
3254,2026-02-22,1084,Low,Outage,26.4
3255,2025-10-25,1025,Medium,Account,19.4
3256,2024-05-04,1035,Low,How-to,16.0
3257,2025-03-18,1235,High,Bug,8.2
3258,2024-11-21,1285,Low,Billing,7.9
3259,2024-01-29,1014,Medium,How-to,8.9
3260,2025-12-29,1067,Low,How-to,22.3
3261,2024-04-20,1188,High,Account,11.3
3262,2024-11-07,1198,Low,Outage,6.5
3263,2025-02-12,1140,Medium,Account,34.3
3264,2025-12-12,1247,Low,Bug,24.2
3265,2026-01-24,1098,Low,Bug,16.2
3266,2024-12-03,1010,Critical,Bug,27.0
